camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,max_temp,min_temp,mean_temp,median_temp,treatment,time
none,none,none,none,none,none,none,None,none,none,none,none,none,2369,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2369.csv,WT_3,30.02038558,25.31676457,27.99241721,27.93910952,control,100
,,,,,,,,,,,,,2369,,air,,,28,,control,100
none,none,none,none,none,none,none,None,none,none,none,none,none,2371,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2371.csv,HLP_1,30.78269697,27.40250689,29.06011322,29.03053672,control,105
none,none,none,none,none,none,none,None,none,none,none,none,none,2371,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2371.csv,WT_1,30.3117218,24.13157836,27.6971792,27.58830266,control,105
none,none,none,none,none,none,none,None,none,none,none,none,none,2371,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2371.csv,HLP_2,29.74777097,26.66276714,28.07666652,28.04478901,control,105
none,none,none,none,none,none,none,None,none,none,none,none,none,2371,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2371.csv,WT_2,31.05275952,25.756097,27.37739239,27.18977351,control,105
none,none,none,none,none,none,none,None,none,none,none,none,none,2371,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2371.csv,HLP_3,30.25998521,27.58830266,28.59300491,28.48620026,control,105
none,none,none,none,none,none,none,None,none,none,none,none,none,2371,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2371.csv,WT_3,29.91661246,25.24223439,27.92667459,27.87961919,control,105
,,,,,,,,,,,,,2371,,air,,,28,,control,105
none,none,none,none,none,none,none,None,none,none,none,none,none,2373,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2373.csv,HLP_1,30.73762221,27.40250689,29.0241464,28.99782259,control,110
none,none,none,none,none,none,none,None,none,none,none,none,none,2373,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2373.csv,WT_1,30.3440448,24.15212688,27.75450892,27.6280742,control,110
none,none,none,none,none,none,none,None,none,none,none,none,none,2373,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2373.csv,HLP_2,29.83871801,26.58248709,28.13132747,28.07119268,control,110
none,none,none,none,none,none,none,None,none,none,none,none,none,2373,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2373.csv,WT_2,31.23243516,25.95825074,27.47256787,27.26294832,control,110
none,none,none,none,none,none,none,None,none,none,none,none,none,2373,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2373.csv,HLP_3,30.29232344,27.63470135,28.58477542,28.49277484,control,110
none,none,none,none,none,none,none,None,none,none,none,none,none,2373,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2373.csv,WT_3,29.96851132,25.391242,27.98384677,27.93910952,control,110
,,,,,,,,,,,,,2373,,air,,,28,,control,110
none,none,none,none,none,none,none,None,none,none,none,none,none,2375,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2375.csv,HLP_1,30.692529,27.00994999,28.97027055,28.90617056,control,115
none,none,none,none,none,none,none,None,none,none,none,none,none,2375,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2375.csv,WT_1,30.28585655,25.99863517,27.72382851,27.58167263,control,115
none,none,none,none,none,none,none,None,none,none,none,none,none,2375,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2375.csv,HLP_2,29.92310117,26.68282769,28.08100214,28.01837886,control,115
none,none,none,none,none,none,none,None,none,none,none,none,none,2375,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2375.csv,WT_2,31.17471411,25.9178509,27.38560973,27.18977351,control,115
none,none,none,none,none,none,none,None,none,none,none,none,none,2375,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2375.csv,HLP_3,30.32465214,27.34271834,28.56626339,28.48620026,control,115
none,none,none,none,none,none,none,None,none,none,none,none,none,2375,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2375.csv,WT_3,30.03335031,25.29644339,27.96333463,27.8928421,control,115
,,,,,,,,,,,,,2375,,air,,,28,,control,115
none,none,none,none,none,none,none,None,none,none,none,none,none,2377,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2377.csv,WT_1,30.27292164,24.06990848,27.69522121,27.54851637,control,120
none,none,none,none,none,none,none,None,none,none,none,none,none,2377,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2377.csv,HLP_2,29.82573021,26.62263468,28.0329147,27.97875149,control,120
none,none,none,none,none,none,none,None,none,none,none,none,none,2377,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2377.csv,WT_2,31.18112904,25.83700489,27.41376447,27.19642784,control,120
none,none,none,none,none,none,none,None,none,none,none,none,none,2377,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2377.csv,HLP_3,30.29878994,27.52861769,28.48406963,28.39411411,control,120
none,none,none,none,none,none,none,None,none,none,none,none,none,2377,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2377.csv,WT_3,29.98148219,25.45213892,27.90223984,27.83332617,control,120
none,none,none,none,none,none,none,None,none,none,none,none,none,2377,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2377.csv,HLP_1,30.80844571,26.90324484,29.05621096,29.01090943,control,120
,,,,,,,,,,,,,2377,,air,,,28,,control,120
none,none,none,none,none,none,none,None,none,none,none,none,none,2379,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2379.csv,HLP_1,30.66675316,26.88322574,28.95118829,28.93236475,control,125
none,none,none,none,none,none,none,None,none,none,none,none,none,2379,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2379.csv,WT_1,30.23410776,24.02877493,27.64708137,27.50208037,control,125
none,none,none,none,none,none,none,None,none,none,none,none,none,2379,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2379.csv,HLP_2,29.86468899,26.60256278,27.99249715,27.93910952,control,125
none,none,none,none,none,none,none,None,none,none,none,none,none,2379,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2379.csv,WT_2,31.09770581,25.83026494,27.36203819,27.16315208,control,125
none,none,none,none,none,none,none,None,none,none,none,none,none,2379,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2379.csv,HLP_3,30.25998521,27.48880925,28.45071339,28.36778936,control,125
none,none,none,none,none,none,none,None,none,none,none,none,none,2379,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2379.csv,WT_3,29.91661246,25.41831164,27.86086305,27.77377727,control,125
,,,,,,,,,,,,,2379,,air,,,28,,control,125
none,none,none,none,none,none,none,None,none,none,none,none,none,2381,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2381.csv,HLP_1,30.32465214,26.6961993,28.73889348,28.71607323,control,130
none,none,none,none,none,none,none,None,none,none,none,none,none,2381,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2381.csv,WT_1,30.0398321,23.93273335,27.52752017,27.38258108,control,130
none,none,none,none,none,none,none,None,none,none,none,none,none,2381,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2381.csv,HLP_2,29.68276244,26.4686532,27.83024224,27.78039544,control,130
none,none,none,none,none,none,none,None,none,none,none,none,none,2381,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2381.csv,WT_2,30.9113806,25.74260633,27.25797669,27.02994534,control,130
none,none,none,none,none,none,none,None,none,none,none,none,none,2381,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2381.csv,HLP_3,30.09815095,27.37593832,28.30703207,28.21629739,control,130
none,none,none,none,none,none,none,None,none,none,none,none,none,2381,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2381.csv,WT_3,29.74127186,25.01832627,27.7009468,27.60819027,control,130
,,,,,,,,,,,,,2381,,air,,,28,,control,130
none,none,none,none,none,none,none,None,none,none,none,none,none,2383,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2383.csv,HLP_1,30.56358944,26.80311174,28.88770926,28.84065739,control,135
none,none,none,none,none,none,none,None,none,none,none,none,none,2383,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2383.csv,WT_1,30.13701296,24.01506013,27.65355653,27.51534985,control,135
none,none,none,none,none,none,none,None,none,none,none,none,none,2383,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2383.csv,HLP_2,29.81923573,26.58917941,27.96058538,27.91928307,control,135
none,none,none,none,none,none,none,None,none,none,none,none,none,2383,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2383.csv,WT_2,30.98209268,25.90438086,27.32947611,27.12986596,control,135
none,none,none,none,none,none,none,None,none,none,none,none,none,2383,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2383.csv,HLP_3,30.27292164,27.409148,28.41703051,28.32170561,control,135
none,none,none,none,none,none,none,None,none,none,none,none,none,2383,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2383.csv,WT_3,29.89714405,25.14051712,27.82499735,27.74068028,control,135
,,,,,,,,,,,,,2383,,air,,,28,,control,135
none,none,none,none,none,none,none,None,none,none,none,none,none,2385,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2385.csv,HLP_1,30.62163093,26.80311174,29.00561791,28.95855262,control,140
none,none,none,none,none,none,none,None,none,none,none,none,none,2385,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2385.csv,WT_1,30.22763745,25.93131923,27.67017758,27.51534985,control,140
none,none,none,none,none,none,none,None,none,none,none,none,none,2385,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2385.csv,HLP_2,29.89065381,26.72962096,28.00034258,27.95232513,control,140
none,none,none,none,none,none,none,None,none,none,none,none,none,2385,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2385.csv,WT_2,31.00779495,25.85722219,27.334802,27.14318165,control,140
none,none,none,none,none,none,none,None,none,none,none,none,none,2385,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2385.csv,HLP_3,30.31818716,27.45562426,28.42220584,28.32170561,control,140
none,none,none,none,none,none,none,None,none,none,none,none,none,2385,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2385.csv,WT_3,29.98148219,25.26256604,27.85145906,27.76715869,control,140
,,,,,,,,,,,,,2385,,air,,,28,,control,140
none,none,none,none,none,none,none,None,none,none,none,none,none,2387,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2387.csv,WT_1,30.20175238,24.09732183,27.67979492,27.51534985,control,145
none,none,none,none,none,none,none,None,none,none,none,none,none,2387,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2387.csv,HLP_2,29.91661246,26.8298231,27.94706404,27.89945295,control,145
none,none,none,none,none,none,none,None,none,none,none,none,none,2387,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2387.csv,WT_2,31.04633713,26.01209322,27.42572562,27.18977351,control,145
none,none,none,none,none,none,none,None,none,none,none,none,none,2387,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2387.csv,HLP_3,30.24704725,27.35600757,28.38754276,28.2953632,control,145
none,none,none,none,none,none,none,None,none,none,none,none,none,2387,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2387.csv,WT_3,29.98796704,25.2218988,27.86662138,27.78039544,control,145
none,none,none,none,none,none,none,None,none,none,none,none,none,2387,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2387.csv,HLP_1,30.60228717,26.92326019,28.97521288,28.94545948,control,145
,,,,,,,,,,,,,2387,,air,,,28,,control,145
none,none,none,none,none,none,none,None,none,none,none,none,none,2389,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2389.csv,HLP_1,30.56358944,26.74966893,28.90581071,28.86686741,control,150
none,none,none,none,none,none,none,None,none,none,none,none,none,2389,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2389.csv,WT_1,30.21469568,24.12472796,27.69537833,27.5617801,control,150
none,none,none,none,none,none,none,None,none,none,none,none,none,2389,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2389.csv,HLP_2,29.9036339,25.67512709,27.98813195,27.92589229,control,150
none,none,none,none,none,none,none,None,none,none,none,none,none,2389,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2389.csv,WT_2,30.85349154,26.11297411,27.44078154,27.20308175,control,150
none,none,none,none,none,none,none,None,none,none,none,none,none,2389,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2389.csv,HLP_3,30.31818716,27.43570833,28.44416852,28.35462458,control,150
none,none,none,none,none,none,none,None,none,none,none,none,none,2389,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2389.csv,WT_3,29.98148219,25.39801006,27.8687322,27.78039544,control,150
,,,,,,,,,,,,,2389,,air,,,28,,control,150
none,none,none,none,none,none,none,None,none,none,none,none,none,2391,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2391.csv,WT_1,30.16938744,24.08361606,27.62348628,27.45562426,control,155
none,none,none,none,none,none,none,None,none,none,none,none,none,2391,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2391.csv,HLP_2,29.78675754,25.66162607,27.90502935,27.85316847,control,155
none,none,none,none,none,none,none,None,none,none,none,none,none,2391,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2391.csv,WT_2,30.88565588,25.86396043,27.36109101,27.13652401,control,155
none,none,none,none,none,none,none,None,none,none,none,none,none,2391,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2391.csv,HLP_3,30.1564388,27.36929515,28.3446617,28.23606927,control,155
none,none,none,none,none,none,none,None,none,none,none,none,none,2391,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2391.csv,WT_3,29.98148219,25.20155929,27.75435442,27.65458037,control,155
none,none,none,none,none,none,none,None,none,none,none,none,none,2391,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2391.csv,HLP_1,30.5119713,26.74966893,28.86441938,28.82099572,control,155
,,,,,,,,,,,,,2391,,air,,,28,,control,155
none,none,none,none,none,none,none,None,none,none,none,none,none,2393,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2393.csv,HLP_1,30.65386298,26.83649989,29.05499293,29.01745225,control,160
none,none,none,none,none,none,none,None,none,none,none,none,none,2393,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2393.csv,WT_1,30.18233456,24.1795186,27.76747191,27.60156147,control,160
none,none,none,none,none,none,none,None,none,none,none,none,none,2393,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2393.csv,HLP_2,29.9620253,25.8033008,28.03739564,27.99856699,control,160
none,none,none,none,none,none,none,None,none,none,none,none,none,2393,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2393.csv,WT_2,30.96923931,26.03900419,27.45663636,27.23634509,control,160
none,none,none,none,none,none,none,None,none,none,none,none,none,2393,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2393.csv,HLP_3,30.44095678,27.49544502,28.4853849,28.37437115,control,160
none,none,none,none,none,none,none,None,none,none,none,none,none,2393,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2393.csv,WT_3,30.13701296,25.20833957,27.98219518,27.89945295,control,160
,,,,,,,,,,,,,2393,,air,,,28,,control,160
none,none,none,none,none,none,none,None,none,none,none,none,none,2395,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2395.csv,WT_1,30.35697134,24.13157836,27.86976078,27.7075731,control,165
none,none,none,none,none,none,none,None,none,none,none,none,none,2395,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2395.csv,HLP_2,30.06575542,25.85048352,28.15987827,28.11078607,control,165
none,none,none,none,none,none,none,None,none,none,none,none,none,2395,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2395.csv,WT_2,31.16829879,26.11969609,27.58334813,27.36265157,control,165
none,none,none,none,none,none,none,None,none,none,none,none,none,2395,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2395.csv,HLP_3,30.58938944,27.54851637,28.58604086,28.48620026,control,165
none,none,none,none,none,none,none,None,none,none,none,none,none,2395,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2395.csv,WT_3,30.22116675,25.60085007,28.05539768,27.95893233,control,165
none,none,none,none,none,none,none,None,none,none,none,none,none,2395,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2395.csv,HLP_1,30.78269697,26.92993114,29.13952486,29.10247315,control,165
,,,,,,,,,,,,,2395,,air,,,28,,control,165
none,none,none,none,none,none,none,None,none,none,none,none,none,2397,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2397.csv,HLP_1,30.80200909,26.90991704,29.07855744,29.04361962,control,170
